reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2026-12-19,wk inc flu hosp,0,01,quantile,0.01,81,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.025,83,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.05,93,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.1,99,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.15,101,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.2,104,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.25,110,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.3,111,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.35,114,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.4,120,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.45,122,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.5,124,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.55,125,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.6,130,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.65,134,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.7,137,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.75,140,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.8,144,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.85,151,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.9,154,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.95,168,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.975,176,2026-12-19
2026-12-19,wk inc flu hosp,0,01,quantile,0.99,198,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.01,2,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.025,2,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.05,3,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.1,4,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.15,5,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.2,6,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.25,7,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.3,8,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.35,8,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.4,9,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.45,9,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.5,9,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.55,10,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.6,10,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.65,12,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.7,12,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.75,13,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.8,14,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.85,15,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.9,16,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.95,19,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.975,22,2026-12-19
2026-12-19,wk inc flu hosp,0,02,quantile,0.99,23,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.01,198,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.025,214,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.05,227,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.1,243,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.15,253,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.2,261,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.25,267,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.3,273,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.35,283,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.4,294,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.45,298,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.5,303,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.55,312,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.6,316,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.65,322,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.7,331,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.75,339,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.8,345,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.85,360,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.9,373,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.95,411,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.975,423,2026-12-19
2026-12-19,wk inc flu hosp,0,04,quantile,0.99,437,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.01,23,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.025,25,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.05,26,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.1,28,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.15,30,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.2,32,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.25,34,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.3,34,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.35,35,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.4,37,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.45,38,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.5,39,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.55,40,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.6,41,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.65,42,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.7,44,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.75,45,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.8,46,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.85,48,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.9,49,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.95,52,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.975,55,2026-12-19
2026-12-19,wk inc flu hosp,0,05,quantile,0.99,58,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.01,392,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.025,413,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.05,440,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.1,460,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.15,475,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.2,492,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.25,506,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.3,523,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.35,533,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.4,552,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.45,564,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.5,581,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.55,591,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.6,610,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.65,620,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.7,634,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.75,649,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.8,667,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.85,678,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.9,698,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.95,716,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.975,749,2026-12-19
2026-12-19,wk inc flu hosp,0,06,quantile,0.99,799,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.01,75,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.025,80,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.05,84,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.1,94,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.15,99,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.2,104,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.25,107,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.3,110,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.35,114,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.4,116,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.45,120,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.5,122,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.55,126,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.6,129,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.65,133,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.7,138,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.75,143,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.8,147,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.85,150,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.9,159,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.95,168,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.975,175,2026-12-19
2026-12-19,wk inc flu hosp,0,08,quantile,0.99,188,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.01,64,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.025,72,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.05,74,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.1,79,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.15,83,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.2,87,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.25,90,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.3,92,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.35,95,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.4,99,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.45,102,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.5,104,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.55,107,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.6,110,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.65,111,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.7,114,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.75,119,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.8,122,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.85,126,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.9,131,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.95,137,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.975,143,2026-12-19
2026-12-19,wk inc flu hosp,0,09,quantile,0.99,151,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.01,14,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.025,15,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.05,17,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.1,19,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.15,21,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.2,22,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.25,22,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.3,23,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.35,24,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.4,25,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.45,27,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.5,27,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.55,28,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.6,29,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.65,30,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.7,30,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.75,32,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.8,34,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.85,35,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.9,37,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.95,40,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.975,43,2026-12-19
2026-12-19,wk inc flu hosp,0,10,quantile,0.99,44,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.01,5,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.025,6,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.05,7,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.1,9,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.15,10,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.2,10,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.25,11,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.3,12,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.35,13,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.4,14,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.45,15,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.5,16,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.55,16,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.6,18,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.65,18,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.7,19,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.75,20,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.8,21,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.85,22,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.9,24,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.95,25,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.975,29,2026-12-19
2026-12-19,wk inc flu hosp,0,11,quantile,0.99,34,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.01,322,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.025,337,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.05,363,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.1,377,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.15,391,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.2,402,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.25,410,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.3,426,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.35,433,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.4,440,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.45,447,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.5,454,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.55,464,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.6,472,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.65,481,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.7,492,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.75,512,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.8,530,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.85,541,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.9,570,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.95,610,2026-12-19
2026-12-19,wk inc flu hosp,0,12,quantile,0.975,625,2026-12-19
