reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2027-02-27,wk inc flu hosp,0,01,quantile,0.01,192,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.025,212,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.05,222,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.1,229,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.15,242,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.2,249,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.25,254,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.3,258,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.35,263,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.4,267,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.45,272,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.5,276,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.55,277,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.6,284,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.65,289,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.7,293,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.75,300,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.8,303,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.85,312,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.9,323,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.95,334,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.975,360,2027-02-27
2027-02-27,wk inc flu hosp,0,01,quantile,0.99,375,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.01,14,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.025,20,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.05,21,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.1,23,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.15,24,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.2,26,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.25,28,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.3,29,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.35,30,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.4,32,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.45,32,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.5,34,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.55,35,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.6,36,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.65,37,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.7,38,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.75,39,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.8,41,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.85,42,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.9,44,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.95,47,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.975,50,2027-02-27
2027-02-27,wk inc flu hosp,0,02,quantile,0.99,53,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.01,430,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.025,468,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.05,481,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.1,510,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.15,523,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.2,530,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.25,543,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.3,557,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.35,569,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.4,583,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.45,593,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.5,598,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.55,609,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.6,623,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.65,642,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.7,663,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.75,672,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.8,685,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.85,705,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.9,729,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.95,794,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.975,824,2027-02-27
2027-02-27,wk inc flu hosp,0,04,quantile,0.99,852,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.01,260,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.025,283,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.05,293,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.1,306,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.15,318,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.2,324,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.25,332,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.3,338,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.35,342,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.4,347,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.45,353,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.5,362,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.55,365,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.6,374,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.65,380,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.7,384,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.75,391,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.8,398,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.85,406,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.9,420,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.95,431,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.975,444,2027-02-27
2027-02-27,wk inc flu hosp,0,05,quantile,0.99,462,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.01,1046,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.025,1081,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.05,1104,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.1,1173,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.15,1202,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.2,1224,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.25,1253,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.3,1279,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.35,1299,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.4,1322,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.45,1353,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.5,1384,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.55,1407,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.6,1455,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.65,1487,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.7,1529,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.75,1558,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.8,1575,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.85,1622,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.9,1664,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.95,1771,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.975,1843,2027-02-27
2027-02-27,wk inc flu hosp,0,06,quantile,0.99,1899,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.01,225,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.025,230,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.05,236,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.1,242,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.15,251,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.2,258,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.25,265,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.3,270,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.35,279,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.4,285,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.45,290,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.5,293,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.55,296,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.6,300,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.65,309,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.7,316,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.75,322,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.8,330,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.85,339,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.9,354,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.95,372,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.975,386,2027-02-27
2027-02-27,wk inc flu hosp,0,08,quantile,0.99,401,2027-02-27
2027-02-27,wk inc flu hosp,0,09,quantile,0.01,204,2027-02-27
2027-02-27,wk inc flu hosp,0,09,quantile,0.025,214,2027-02-27
2027-02-27,wk inc flu hosp,0,09,quantile,0.05,217,2027-02-27
