reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2027-04-03,wk inc flu hosp,0,01,quantile,0.01,32,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.025,35,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.05,37,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.1,38,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.15,41,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.2,43,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.25,46,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.3,47,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.35,48,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.4,49,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.45,50,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.5,52,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.55,54,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.6,55,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.65,57,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.7,59,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.75,60,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.8,62,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.85,64,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.9,66,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.95,71,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.975,75,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.99,80,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.01,3,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.025,4,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.05,5,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.1,7,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.15,8,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.2,8,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.25,9,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.3,10,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.35,11,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.4,11,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.45,12,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.5,13,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.55,13,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.6,14,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.65,15,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.7,15,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.75,16,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.8,17,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.85,18,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.9,19,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.95,23,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.975,27,2027-04-03
