reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2027-01-02,wk inc flu hosp,0,01,quantile,0.01,135,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.025,142,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.05,151,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.1,168,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.15,174,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.2,182,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.25,188,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.3,193,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.35,198,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.4,201,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.45,205,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.5,210,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.55,216,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.6,223,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.65,227,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.7,233,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.75,235,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.8,238,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.85,250,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.9,254,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.95,264,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.975,286,2027-01-02
2027-01-02,wk inc flu hosp,0,01,quantile,0.99,305,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.01,6,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.025,8,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.05,10,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.1,11,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.15,12,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.2,13,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.25,15,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.3,15,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.35,16,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.4,17,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.45,18,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.5,19,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.55,19,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.6,20,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.65,21,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.7,22,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.75,23,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.8,24,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.85,25,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.9,27,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.95,31,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.975,32,2027-01-02
2027-01-02,wk inc flu hosp,0,02,quantile,0.99,37,2027-01-02
2027-01-02,wk inc flu hosp,0,04,quantile,0.01,396,2027-01-02
2027-01-02,wk inc flu hosp,0,04,quantile,0.025,420,2027-01-02
2027-01-02,wk inc flu hosp,0,04,quantile,0.05,440,2027-01-02
2027-01-02,wk inc flu hosp,0,04,quantile,0.1,466,2027-01-02
2027-01-02,wk inc flu hosp,0,04,quantile,0.15,489,2027-01-02
2027-01-02,wk inc flu hosp,0,04,quantile,0.2,511,2027-01-02
2027-01-02,wk inc flu hosp,0,04,quantile,0.25,522,2027-01-02
2027-01-02,wk inc flu hosp,0,04,quantile,0.3,533,2027-01-02
2027-01-02,wk inc flu hosp,0,04,quantile,0.35,559,2027-01-02
2027-01-02,wk inc flu hosp,0,04,quantile,0.4,572,2027-01-02
2027-01-02,wk inc flu hosp,0,04,quantile,0.45,588,2027-01-02
2027-01-02,wk inc flu hosp,0,04,quantile,0.5,605,2027-01-02
2027-01-02,wk inc flu hosp,0,04,quantile,0.55,616,2027-01-02
