reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2027-05-08,wk inc flu hosp,0,01,quantile,0.01,5,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.025,5,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.05,7,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.1,8,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.15,9,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.2,10,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.25,11,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.3,11,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.35,12,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.4,12,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.45,12,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.5,13,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.55,13,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.6,14,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.65,15,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.7,15,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.75,16,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.8,16,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.85,18,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.9,19,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.95,21,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.975,23,2027-05-08
2027-05-08,wk inc flu hosp,0,01,quantile,0.99,26,2027-05-08
2027-05-08,wk inc flu hosp,0,02,quantile,0.01,0,2027-05-08
2027-05-08,wk inc flu hosp,0,02,quantile,0.025,0,2027-05-08
2027-05-08,wk inc flu hosp,0,02,quantile,0.05,0,2027-05-08
2027-05-08,wk inc flu hosp,0,02,quantile,0.1,0,2027-05-08
2027-05-08,wk inc flu hosp,0,02,quantile,0.15,0,2027-05-08
2027-05-08,wk inc flu hosp,0,02,quantile,0.2,0,2027-05-08
2027-05-08,wk inc flu hosp,0,02,quantile,0.25,0,2027-05-08
