reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2027-04-03,wk inc flu hosp,0,01,quantile,0.01,32,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.025,34,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.05,37,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.1,40,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.15,44,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.2,45,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.25,47,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.3,48,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.35,50,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.4,51,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.45,52,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.5,52,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.55,54,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.6,56,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.65,56,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.7,58,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.75,59,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.8,61,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.85,63,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.9,66,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.95,67,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.975,73,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.99,74,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.01,2,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.025,4,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.05,4,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.1,5,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.15,7,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.2,7,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.25,8,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.3,8,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.35,9,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.4,10,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.45,10,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.5,11,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.55,11,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.6,12,2027-04-03
