state,rho_global_mean,rho_season_sd,fI_global_mean,fI_season_sd,fR_global_mean,fR_season_sd,psi_1,psi_2,phi,omega,a_garch,b_garch,alpha_inv,rho_state,fI_state,fR_state,delta_beta_state_mean_0,delta_beta_state_mean_1,delta_beta_state_mean_2,delta_beta_state_mean_3,delta_beta_state_mean_4,delta_beta_state_mean_5,delta_beta_state_mean_6,delta_beta_state_mean_7,delta_beta_state_mean_8,delta_beta_state_mean_9,delta_beta_state_mean_10,delta_beta_state_mean_11,delta_beta_state_mean_12,delta_beta_state_mean_13,delta_beta_state_mean_14,delta_beta_state_mean_15,delta_beta_state_mean_16,delta_beta_state_mean_17,delta_beta_state_mean_18,delta_beta_state_mean_19,delta_beta_state_mean_20,delta_beta_state_mean_21,delta_beta_state_mean_22,delta_beta_state_mean_23,delta_beta_state_mean_24,delta_beta_state_mean_25,delta_beta_state_mean_26,delta_beta_state_mean_27,delta_beta_state_mean_28,delta_beta_state_mean_29,delta_beta_state_mean_30,delta_beta_state_mean_31,delta_beta_state_mean_32,delta_beta_state_mean_33,delta_beta_state_mean_34
NV,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0008373238332705913,0.7331789110972593,1.1745648842796266,0.9901941181645787,0.06060337910529147,0.0432185670051727,-0.06325702947574387,0.0007871456405653357,0.14252744739444625,0.18031991395801933,0.1521877947349874,0.16780112782724704,0.22548103860208002,0.19717357401394864,0.08611691432041699,0.07609442577840742,0.1988438721378241,0.3009625699108919,0.29719072224765153,0.21182850110810514,0.061892983113222305,-0.05504907872116392,-0.06674717051659522,-0.010114148091016248,0.06465303927212021,0.10713188597622406,0.0829628376744411,0.03407307278547301,0.032469848513300904,0.07664635354405931,0.11367467588752697,0.12341336507273028,0.09361806578185608,0.044833561116730106,0.0583165228230728,0.13106209560901047,0.1576372818320933,0.0812096135283957,0.02799624082652123
NH,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0004989949596159655,0.9192543597121123,0.4022431872502018,1.0363663637107812,-0.2517995364226703,0.01779712897862761,0.506111934518273,0.35459523915125557,-0.1270101713323679,-0.24686541735966055,0.06606454220927165,0.31863756964401746,0.376664401428609,0.3337437253932695,0.2961574399165627,0.26667326856380913,0.26197030470905336,0.29225999515790024,0.33414068226872806,0.31589915535611157,0.175317301945694,0.03103723135820889,-0.0015555186769503565,0.05729495505100949,0.12078548707221479,0.16323820080233983,0.1509883815148375,0.11411330148117281,0.10712843751993159,0.11443957199013559,0.08136933631138477,0.008773867882709986,-0.011489447784156916,0.04831709060874778,0.11063113152914263,0.10141953770532068,-0.08638528929623998,-0.2971670952102623,0.14303825945780843
NJ,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.002528884459843367,0.7633096370497705,1.6227574544188268,1.0201454588088765,0.09091030417898377,0.14292552308636686,-0.07456659267037985,-0.10334086448570602,0.05232272300822227,0.15853852272728017,0.19062426801089966,0.15304784279370068,0.10140970772192301,0.12069212385245243,0.20408527694887063,0.2633139413390901,0.27272901067120275,0.3031911689976397,0.3580108750486182,0.3360485887343762,0.18111910231264244,0.019930186903043365,-0.001745583421893017,0.05957332598643672,0.11192033167406198,0.1444896534424605,0.18379221754347524,0.21544274967259025,0.20112886701672017,0.16760571786128636,0.1498362984343799,0.15909508684120147,0.18333689251619095,0.1982480337469149,0.1816166277055881,0.15260350139554069,0.20219951298755,0.29714360498383274,0.22270742161059684
NM,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0017418757475122812,0.731289024629224,0.9979002562322028,1.0387033925730451,0.1547504333588691,0.10073941572255027,0.10145776377325802,0.07748221675849074,0.06225531040278384,0.10450320575756847,0.18498713238967998,0.21559704080167363,0.20731254670826044,0.22221080725546022,0.26410877896728324,0.290792694788235,0.28800602403515446,0.310123646851977,0.348608607251672,0.3084882015550513,0.1398459881983553,-0.012400177046808703,0.009099002520649574,0.12369623438817487,0.2103477017307377,0.24764333890989887,0.26136682371842,0.26275652386969495,0.27651568171225716,0.28640348921049386,0.2644828596829975,0.20904933681603216,0.14961510160886876,0.13542732772758054,0.18303900873265705,0.2986852237535089,0.40331973622924583,0.436820053140087,0.3236131657976754
NY,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0024884909400584715,0.7450212721166494,1.0536153803071175,1.0759630799674398,0.02991317702939878,0.07715879263182666,0.12067030145237981,0.0772837049149208,0.002324221691059257,0.06932579011765075,0.20334841523739075,0.2725719218043757,0.27130209257851695,0.28278800224037903,0.32678970637902727,0.32977586918568835,0.2948812392877001,0.2873079549793187,0.3303942626194066,0.31731211609614507,0.18706170705336717,0.05159508084507062,0.045496611907738016,0.09944019663444505,0.13026745499333947,0.15384101218207247,0.20477637914377217,0.2612534227326987,0.2556164374312646,0.2085075110525228,0.1840959577166317,0.21564031606158923,0.2681777774792766,0.30894490250214907,0.27149893938621505,0.16523642215432158,0.14042154537766544,0.24279418339572154,0.136287879332875
NC,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0020594104146179973,0.8804070609801886,0.8440016541102756,1.0225613925689516,0.06008941165672366,0.06833078879762389,0.11464536309394704,0.16054301803152526,0.16777497031598437,0.11601988840010974,0.055663298264660724,0.07052228812075569,0.15013888472538894,0.20160286944418027,0.2040148620356334,0.1974645252355863,0.2195994223797789,0.30340240763776966,0.40614779606403795,0.3657534506663145,0.10434267975064675,-0.12009142128589444,-0.0617563373419473,0.10006049394039901,0.1333665431641563,0.08231840907243981,0.07287796880417212,0.10922930907996073,0.12459546237659685,0.10036352566448743,0.06729650414710642,0.037310564334549365,0.029871693359409958,0.03190240815899781,0.006102115039750294,-0.03874372815056943,0.004970574337338085,0.13056714303492195,0.08133689677001466
ND,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.00046179760586968614,1.058396749316544,0.44519255677441827,0.988680817896318,-0.05378002670512031,0.19021831379481388,0.19470671010408674,0.06308383869045253,-0.06441090900942786,-0.0822887645850281,-0.0014026335853532656,0.12427784598409385,0.230911005392083,0.25120565285880747,0.21652985928084728,0.16427522573043354,0.18100184991843127,0.2792342424858021,0.3923080537546567,0.3796296622452978,0.17150272961069424,-0.014259196840079348,0.02975548535614271,0.13942316982874575,0.11153664280289013,0.007778745355001946,-0.039826553671220524,-0.005233041966993771,0.06842173735206317,0.12181214878635982,0.1455364120519843,0.11235353310263554,0.0647396177432676,0.030216252021444477,0.05257808172982769,0.11749422252331457,0.06960717400078731,-0.11525467720785698,0.01378458432620057
OH,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0024748874220067154,1.1233639460563083,0.6928543361365065,1.0165166632440104,-0.012922096298800043,0.02838947395691105,0.06259051931437754,0.07537387964302614,0.07809533892287476,0.08155522027657469,0.09333191292212104,0.11787468024575488,0.1606602812909762,0.18986426426173228,0.19449012497098783,0.1893519433245861,0.19201667938124795,0.2609336812950075,0.38472591577216897,0.3730243593986131,0.16071603994495054,-0.05121577382609834,-0.023164770234655588,0.10817601261257961,0.1606981157849651,0.14018478613566004,0.13330425032327237,0.1467820059995279,0.14355528140627238,0.10809808128246687,0.023911794637263027,-0.06508220419574465,-0.07593680687224902,-0.004248283941384011,0.04863256638548829,0.041126020756184614,0.054495900795121885,0.06943782153835545,-0.17127771812722808
OK,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0023260196363006427,1.4278118002315432,1.6296556817900099,1.0128158783487702,-0.04024696599737,0.11740439483735171,0.040750737255005484,-0.04793143828297957,-0.06221146083101589,0.011330155235341923,0.1072321675737389,0.13148230968860727,0.09606092834931632,0.09081824642016315,0.13368784579895637,0.15800332157459718,0.14968180681813897,0.2057928797326741,0.31515035459968443,0.31758811088704764,0.12371838816409964,-0.032462708769485746,0.05932263625886183,0.22328273561330436,0.2502200824909787,0.1500716982767221,0.012441980381207437,-0.07996549867838697,-0.07776800960354516,-0.015504656164506664,-0.004577503146748679,-0.07532972936852647,-0.13338125268105264,-0.14264488609094617,-0.08707770429380352,0.01360780801611083,0.07569045761981968,0.0629665877903775,0.12836093689749511
OR,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.001394666446616225,0.9987486773736184,0.6439776503431254,1.0262824342053363,0.02296229526963301,0.08855830824770979,0.049539101666273525,0.09141576090889544,0.1591282997360215,0.13912827520345655,0.0765172176140476,0.10113469233931863,0.18591652052523971,0.22988624706040084,0.18997480776171927,0.15640967549083773,0.16102979133897533,0.22985333857425388,0.322653748070498,0.29172324634354957,0.08065490687290738,-0.09106115473936124,-0.011039972845451659,0.15781125459284004,0.19956903831960043,0.1410627385500619,0.06979302825410921,0.020885444459778225,-0.00021484981171058967,-0.0022352066546676517,0.008025566902297224,0.011826824088699837,-0.022268351232258045,-0.07479142466893357,-0.04766391722720935,0.07265256360862812,0.1506884398043068,0.12440056474584635,0.11849996113531386
PA,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0037471586747373415,1.6511018228361105,2.6011119672545044,0.9658827277135063,-0.0567774019489736,0.13281293574212283,0.007086088671791321,-0.08120682701296254,-0.07775023494023325,0.0011334076510652116,0.09145516347729413,0.10291837912002738,0.06054834714012537,0.06289456442121263,0.107400918498603,0.15158620431908654,0.1638460192753046,0.21259791123636979,0.28487730447446813,0.27807995279847153,0.1227947973674684,-0.033676400461721934,-0.043170375794223524,0.02367109926384743,0.061789657525081296,0.07697251776441778,0.09368093437073335,0.11093862828466951,0.11110824299825539,0.08760686072313406,0.06257657799427678,0.041964451758953664,0.02899427286945091,0.03801555214989806,0.050806235052058474,0.07180395113456484,0.06519396220826115,0.04174630037049022,0.1401970670182205
RI,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0004553470595950803,1.0275821736254038,0.2845693624402706,1.068466737920839,-0.1387990749531572,0.43396657551257467,0.5029823205022568,0.21207551092286206,-0.1016009592632105,-0.05101109134794764,0.21509315606791896,0.23480080207212267,0.08042411309549694,0.07108516001562087,0.2717127301898998,0.41164079943658105,0.42474617119600167,0.38430635171514704,0.348892723373678,0.27565734664565156,0.14307601572556755,0.021252932274287123,-0.01978242948857516,0.001482367888381967,0.04493877314139459,0.0915357743729326,0.13948626796793595,0.17126543438612143,0.14810791172545174,0.09123624668786973,0.04163527386382231,0.046380712443530925,0.12159071396579395,0.21956537406128554,0.2153181769862141,0.04762908288601529,-0.10448918653976268,-0.061531380402784,0.28719520140149335
SC,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0017248610573293202,0.8843584748305667,2.7681079777239894,1.0237153420431093,0.005330019805139047,0.019794010065022363,0.053423309136959266,0.007097294897431929,-0.0518481483299328,0.004972403157241144,0.108789769180138,0.1566485587681291,0.1374287548113498,0.1354241545511277,0.164815510775431,0.18988049595935713,0.21689098127831102,0.3111991960257626,0.4268419651881952,0.4034138774210789,0.12753378556235376,-0.1121152279180132,-0.02970986526023773,0.1725352652656851,0.19615258136212976,0.11438420013667032,0.08658320178624929,0.12610970601538288,0.13544671306789863,0.10188516398829368,0.06799580038574612,0.03572973496863199,0.022435990465841632,0.03251036580437516,0.06863471542976074,0.12088160342251458,0.17853850999873788,0.20159483318173463,0.1514357783402242
SD,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0005523341514079309,0.8150856209615335,1.4871503031486901,1.0128099061757894,-0.1516078123390962,-0.1066299826100423,-0.07863037793629862,-0.0049283825828466896,0.07474476829656594,0.05925189421013202,0.014549380309500228,-0.008228768737947494,0.019656926486383654,0.11703156914410193,0.2435952337691056,0.30645081890146986,0.32848632897026636,0.3766935615057242,0.43728128700757807,0.3875307415085152,0.16378218298608402,-0.03959577946699422,-0.0021452150257904095,0.13010533712214936,0.1604980099640323,0.128814684112166,0.13777087609767402,0.15904787637824974,0.1225274024060431,0.0489837727572439,0.03405616160543116,0.07188745551969178,0.05825187392348513,0.008542003399793068,0.0500819073781187,0.20692401711623698,0.2159471924245997,-0.002912888019244454,-0.06822314929883197
TN,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0021828284034199692,1.0982599633630468,2.578061969725691,0.9254115555838868,0.003061342806376742,-0.052438030227361807,-0.06575161410563668,-0.06617991364913811,-0.029564388883248385,0.06055687706114951,0.1501940138395531,0.13854195418127574,0.04697356038017541,0.008098316850787053,0.04247174330146784,0.08436659994628526,0.12910126120173493,0.22224223949921934,0.339179755620986,0.3202086542348991,0.0766699978033251,-0.142433824082284,-0.10080482722623962,0.046559767693281816,0.08246888758319354,0.036159195114357966,0.014882295204662534,0.04095620446620265,0.05881320176514994,0.055410378893957966,0.016606902989923407,-0.034863769521392265,-0.05797362758075725,-0.04027834751007626,-0.012036856403006686,0.01048181840349351,0.0005890268385974937,0.002347195563700437,0.09950957628795554
TX,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.003559808937141058,1.2728761792828351,2.013373120850506,0.9843278896235075,-0.03518610534025052,-0.021710827724078445,-0.021619628767694472,0.023140802862154242,0.09476990937095367,0.13605722957972166,0.15035663986762482,0.14746930536413116,0.135928373221602,0.12882763847216958,0.12860551352252708,0.12506640649884052,0.1270208711399084,0.16669056743264513,0.23790883316643965,0.226405834339143,0.07207151231213299,-0.05196340535907381,0.015149782344186364,0.1286911471558441,0.11819024619212118,0.03296233739391055,-0.022983842002111392,-0.021116670673352787,-0.00771473621494065,-0.005466127252604313,-0.011607990583070053,-0.027735681087251874,-0.04285335854640971,-0.04027691361472592,0.013856627130896169,0.08106274330282842,0.07969863565065788,-0.02613805050501529,0.0071000704673740015
UT,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0004934507035850857,0.8925748041289694,0.4087219937777159,1.0145658443982315,-0.11616547580975946,0.17092285973954569,0.09658123239734608,0.08715369663461418,0.13148745644516735,0.13993137140319223,0.10975062946340607,0.11612657327771586,0.1754751211187349,0.2244475714930928,0.2690723573189621,0.25149953757403687,0.2031559150791485,0.22484394192611218,0.3227775874667625,0.3077996595639936,0.06893323351991866,-0.15302584008532705,-0.1405522603287715,-0.010458104078407367,0.06555742852048013,0.06342179482421224,0.02179802009648274,-0.026852459166411245,-0.03739387230838731,-0.017625963950950743,-0.0035092044559468126,-0.01231049087973481,-0.06204112314796048,-0.11325447729813844,-0.06995305764751464,0.07572576559047632,0.12829896561699777,0.03312139680824257,0.03384583379817533
VT,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0004119905874742663,0.8543153649401807,0.3082876513455753,1.083344847372631,-0.5249660221709678,-0.2552993855153619,0.1280060812909962,-0.08975347195552943,-0.3325259647699699,0.34600820484653416,0.8944154649493246,0.9251677453712174,0.7122972360399,0.19539637669265408,0.015622464060874395,0.1098092825003387,0.2749954759126678,0.39684775240630277,0.4163254771061533,0.3542617492015179,0.20713946393306398,0.07508999821907184,0.056049153041457134,0.11179056555095163,0.1592716591120051,0.17785710305509306,0.1492117707881326,0.09840803760985894,0.066335055158944,0.06558259500371852,0.08544601116671427,0.1048027600440834,0.11200009311565581,0.10133292572116026,0.09103212469150757,0.10152956528595014,0.05129327924511522,-0.2190716642781435,-0.7946296711269212
VA,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0025044025586330046,0.7258989911002036,3.3219318890852403,1.0083649254179066,-0.06293462200530145,0.04612146869192347,0.05794326699962507,0.051359350027922177,0.04795894335503485,0.026484126904944297,0.01390435136205453,0.060467914336973044,0.1367101100375453,0.19811116879494184,0.20048718925086795,0.17072564364066534,0.13671972535804355,0.21246507190793745,0.36346528851663773,0.38834509369108566,0.16802677747381722,-0.06559636343863717,-0.04345461642646989,0.09026311976268955,0.12345263220677094,0.09673679426012638,0.11868752059182183,0.16542611975127539,0.1704213121985178,0.124716061827749,0.06654874407712974,0.036259893091541665,0.032778126001036134,0.061330975642785016,0.07512897566907602,0.06499770393268478,0.12493137694270028,0.2545913798796071,0.11874394082578296
WA,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0012853724001772252,0.7443221297876259,2.764110871451215,0.941901662691053,-0.15399626212225653,-0.28399009422008736,-0.06846116866749238,0.043117445077873275,0.004374834444861078,-0.00879471637298921,0.03826093920152042,0.08783675312411143,0.14857018440265557,0.1779767280865523,0.19671366345667626,0.18064886853285117,0.16340712903443483,0.18401499530577042,0.24082367877858532,0.21464598993604017,0.04783544483005277,-0.08548819335898507,-0.04199759207981997,0.0658760718723676,0.10018889105636075,0.06418901646881936,0.028021775610970162,0.008423209229274427,-0.025655691165699435,-0.06190201833010055,-0.048987805886709396,-0.007957167336393102,-0.0017142291516671938,-0.0461814102484304,-0.0466401523819846,0.006630489307509771,0.011520046680094154,-0.052415046666827045,0.1292663166229176
WV,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0009820658995875198,1.1154191764821646,0.8173176841005211,1.0917235892982622,-0.2669770858521766,0.2134451597364018,0.21672889047380933,-0.02228842733621541,-0.1268734142562402,0.04579007456861455,0.3200974408783632,0.37040976700566625,0.2286561570283358,0.13491195387318333,0.1904964005760317,0.24536135591124472,0.27293490038962087,0.3615411909693761,0.480142521401664,0.47568822843792236,0.24372694470878953,0.0010090236530446019,0.030724073725121995,0.1813750790849946,0.24270315151610342,0.22822438796169636,0.23787669937002603,0.25878782471587336,0.24483852856756544,0.2076673273605965,0.17435111445394114,0.14998925638466376,0.11274653493591075,0.06054108581692759,0.03946638813129938,0.09869831848259786,0.1973751216268263,0.20596282574275426,-0.322413956122141
WI,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0014794207165250563,0.7730168567468207,0.7000952370659008,1.0633986474733543,-0.2507215882855983,0.39416106150453156,0.31510451813153184,0.06268888738373801,-0.10329841220019839,0.037438415153043844,0.2533907035227827,0.24995714748785922,0.08018115447660669,0.08685670396030101,0.27775195383784435,0.3732546722672555,0.30994410451864707,0.29321333566809726,0.3864977888083902,0.41098800975183325,0.22066061931691472,0.02227907068393342,0.017574687051563044,0.11098853669069278,0.1708258800047109,0.18145879193974734,0.18746742868509259,0.1805103624939799,0.1621229739287422,0.1449991944618167,0.12115316453581196,0.10150283231529961,0.10095534437287257,0.10864766464391902,0.11892730384249971,0.11195601936619178,0.06793871806198246,0.00992002916503366,0.052925506197545824
WY,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.0009092984904360165,1.2401384658964618,0.3698929780086021,1.0286014289464314,-0.47239258732203854,0.6211456600127496,0.6097930780169498,0.3900266434793163,0.13933119338414882,0.02077844569266271,0.051130666798793876,0.1180808480579551,0.17990210689229236,0.23035149142919975,0.25374379362624666,0.222537461010907,0.18171260663807381,0.20661012636201298,0.3203275898614073,0.33742995947533516,0.15306661638088526,-0.04139098755487938,-0.06010040053007942,0.04048030604223345,0.14402230851281325,0.19333220381890126,0.16194338306487568,0.09767657244151215,0.057998628171212374,0.05955478223600907,0.07750074681469388,0.09557656570420946,0.0981547214290383,0.06953951121741513,0.01802038839356488,-0.029240213491304887,-0.05190915196651598,0.07316111518141251,0.514635007140364
PR,0.009910227367864158,0.22389272076493422,5.0982437217343677e-05,0.5276163408040586,0.36757854196264533,0.0667247266100087,0.8324686119416771,0.28657317090369394,0.375,0.005,0.2,0.0,0.004483738956925892,2.2948635736534815,4.662756241399546,0.7449688858420607,-0.1619511549620723,-0.16308564258616876,-0.12697949971728914,-0.11119724679221345,-0.08235679473839475,-0.024507310652066336,0.05137013602931903,0.06502377538361118,0.03433128034002195,0.013889316782845957,0.006605624177663213,-0.023686129767254708,-0.07138008701026129,-0.07440776541339902,-0.009962672216954047,0.04332791700833054,0.02692194405755121,-0.046596573765542014,-0.1288735179324929,-0.16375290931978012,-0.0960899827965575,-0.015485751885897063,-0.030145714136448874,-0.08067071893185981,-0.0528182817396181,0.03604946266728925,0.03921543136751067,-0.03796018673620101,-0.08531065134776557,-0.05653777148718867,-0.014785298442448065,-0.011175565187043667,-0.012977039450782567,-0.0162544350617293,-0.019154500281781905
