reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2027-04-03,wk inc flu hosp,0,01,quantile,0.01,31,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.025,33,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.05,35,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.1,39,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.15,42,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.2,43,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.25,44,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.3,45,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.35,46,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.4,47,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.45,49,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.5,50,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.55,51,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.6,52,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.65,53,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.7,55,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.75,57,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.8,59,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.85,61,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.9,64,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.95,67,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.975,69,2027-04-03
2027-04-03,wk inc flu hosp,0,01,quantile,0.99,71,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.01,2,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.025,3,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.05,3,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.1,5,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.15,5,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.2,6,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.25,7,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.3,7,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.35,8,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.4,8,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.45,9,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.5,9,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.55,10,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.6,11,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.65,11,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.7,12,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.75,13,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.8,13,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.85,14,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.9,15,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.95,18,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.975,20,2027-04-03
2027-04-03,wk inc flu hosp,0,02,quantile,0.99,22,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.01,48,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.025,55,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.05,63,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.1,67,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.15,69,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.2,71,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.25,74,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.3,77,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.35,81,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.4,83,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.45,85,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.5,86,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.55,88,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.6,90,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.65,92,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.7,95,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.75,97,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.8,100,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.85,102,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.9,106,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.95,113,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.975,117,2027-04-03
2027-04-03,wk inc flu hosp,0,04,quantile,0.99,124,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.01,28,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.025,31,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.05,33,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.1,36,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.15,37,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.2,40,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.25,41,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.3,42,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.35,43,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.4,44,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.45,45,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.5,46,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.55,47,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.6,49,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.65,50,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.7,51,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.75,52,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.8,55,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.85,57,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.9,60,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.95,63,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.975,71,2027-04-03
2027-04-03,wk inc flu hosp,0,05,quantile,0.99,77,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.01,190,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.025,212,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.05,224,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.1,232,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.15,243,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.2,256,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.25,266,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.3,273,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.35,280,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.4,286,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.45,290,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.5,294,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.55,300,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.6,305,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.65,311,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.7,316,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.75,326,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.8,333,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.85,345,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.9,352,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.95,376,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.975,381,2027-04-03
2027-04-03,wk inc flu hosp,0,06,quantile,0.99,397,2027-04-03
2027-04-03,wk inc flu hosp,0,08,quantile,0.01,27,2027-04-03
2027-04-03,wk inc flu hosp,0,08,quantile,0.025,32,2027-04-03
2027-04-03,wk inc flu hosp,0,08,quantile,0.05,35,2027-04-03
2027-04-03,wk inc flu hosp,0,08,quantile,0.1,38,2027-04-03
2027-04-03,wk inc flu hosp,0,08,quantile,0.15,39,2027-04-03
2027-04-03,wk inc flu hosp,0,08,quantile,0.2,41,2027-04-03
2027-04-03,wk inc flu hosp,0,08,quantile,0.25,42,2027-04-03
2027-04-03,wk inc flu hosp,0,08,quantile,0.3,44,2027-04-03
2027-04-03,wk inc flu hosp,0,08,quantile,0.35,45,2027-04-03
2027-04-03,wk inc flu hosp,0,08,quantile,0.4,45,2027-04-03
2027-04-03,wk inc flu hosp,0,08,quantile,0.45,47,2027-04-03
2027-04-03,wk inc flu hosp,0,08,quantile,0.5,48,2027-04-03
2027-04-03,wk inc flu hosp,0,08,quantile,0.55,50,2027-04-03
